Time,State,Board Temp (C),Deploy Percent (%),Altitude,Velocity,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Quarterion W,Quarterion X,Quarterion Y,Quarterion Z
442177677,4,19.65,0,1401.06,-0.23,0.41,-0.15,0.97,0.29,0.71,0.19,0.61
442301778,4,20.12,0,1401.06,-0.15,0.38,-0.25,-1.38,0.29,0.71,0.19,0.61
442427925,4,20.12,0,1401.06,0.09,2.16,0.25,3.07,0.29,0.71,0.19,0.61
442551779,4,20.12,0,1401.06,0.28,0.76,-2.79,2.22,0.30,0.71,0.19,0.61
442677658,4,20.12,0,1401.06,0.18,0.45,0.00,-2.36,0.29,0.71,0.19,0.61
442801778,4,20.12,0,1399.94,-2.49,1.80,0.75,2.14,0.30,0.71,0.19,0.61
442928419,4,20.58,0,1399.94,-1.37,1.23,-1.11,-0.13,0.30,0.71,0.19,0.61
443051778,4,20.12,0,1399.94,-0.92,-1.37,-1.83,0.45,0.30,0.71,0.19,0.61
443179483,4,19.65,0,1399.94,-0.51,2.85,1.58,-0.18,0.30,0.71,0.19,0.61
443301780,4,19.65,0,1399.94,-0.16,1.38,-0.09,2.76,0.29,0.71,0.19,0.61
443427935,4,19.65,0,1399.94,-0.11,-0.43,-0.07,-0.37,0.29,0.71,0.19,0.61
443551777,4,19.65,0,1399.94,-0.06,3.17,0.28,0.92,0.29,0.71,0.19,0.61
443677670,4,20.58,0,1399.94,0.17,-0.81,-0.59,3.25,0.30,0.71,0.19,0.61
443801779,4,19.18,0,1399.62,-0.44,-1.54,-0.21,0.60,0.30,0.71,0.19,0.61
443927686,4,19.65,0,1399.62,-0.21,0.15,0.38,1.38,0.30,0.71,0.19,0.61
444051779,4,20.58,0,1399.62,-0.04,-0.59,0.85,1.05,0.30,0.71,0.19,0.61
444177672,4,20.58,0,1399.62,0.00,1.14,1.11,-0.10,0.30,0.71,0.19,0.61
444301779,4,19.65,0,1399.62,0.12,0.82,-0.66,1.23,0.30,0.71,0.19,0.61
444427916,4,19.65,0,1399.62,0.23,0.90,-1.93,1.36,0.29,0.71,0.19,0.61
444551779,4,20.12,0,1399.62,0.23,-0.22,-1.42,0.41,0.29,0.71,0.19,0.61
444677909,4,20.12,0,1401.81,7.07,1.32,-0.10,1.01,0.29,0.71,0.19,0.61
444801779,4,20.12,0,1401.81,4.90,-0.74,-0.63,0.29,0.29,0.71,0.19,0.61
444927653,4,20.12,0,1401.81,3.36,0.43,0.40,1.07,0.29,0.71,0.19,0.61
445051776,4,19.18,0,1401.81,2.39,-0.90,-1.19,1.25,0.29,0.71,0.19,0.61
445177720,4,20.12,0,1401.81,1.70,0.80,-1.18,0.50,0.29,0.71,0.19,0.61
445301776,4,20.12,0,1401.81,1.24,0.31,-0.08,0.73,0.29,0.71,0.19,0.61
445427930,4,20.12,0,1401.81,0.92,0.46,-0.67,0.92,0.29,0.71,0.19,0.61
445551778,4,20.12,0,1401.81,0.73,-0.10,-0.50,1.39,0.29,0.71,0.19,0.61
445677704,4,20.12,0,1400.50,-3.36,0.97,-0.72,0.62,0.29,0.71,0.19,0.61
445801778,4,19.18,0,1400.50,-2.21,0.70,-2.14,0.78,0.29,0.71,0.19,0.62
445927700,4,20.12,0,1400.50,-1.37,-1.33,-2.29,0.82,0.29,0.71,0.19,0.62
446051776,4,20.12,0,1400.50,-0.82,0.87,-0.63,1.14,0.29,0.71,0.20,0.61
446177682,4,20.58,0,1400.50,-0.46,0.71,-1.55,1.03,0.29,0.71,0.20,0.61
446301779,4,20.58,0,1400.50,-0.20,1.16,-0.76,0.45,0.29,0.71,0.20,0.61
446428243,4,20.58,0,1400.50,-0.04,-1.44,-0.34,1.17,0.29,0.71,0.20,0.61
446551778,4,20.12,0,1400.50,0.08,1.22,0.01,1.71,0.29,0.71,0.20,0.61
446677667,4,19.65,0,1400.75,0.90,-0.61,-1.29,0.60,0.29,0.71,0.20,0.61
446801776,4,20.12,0,1400.75,0.67,0.67,-0.64,0.78,0.29,0.71,0.20,0.61
446927655,4,20.12,0,1400.75,0.55,1.00,0.15,1.66,0.29,0.71,0.19,0.62
447051776,4,20.12,0,1400.75,0.52,-1.06,-2.02,0.33,0.28,0.71,0.19,0.62
447177668,4,20.12,0,1400.75,0.40,0.96,-0.46,1.08,0.28,0.71,0.19,0.62
447301777,4,19.18,0,1400.75,0.39,1.37,0.53,1.13,0.28,0.71,0.19,0.62
447427922,4,19.65,0,1400.75,0.33,-0.21,-2.03,0.45,0.28,0.71,0.19,0.62
447551778,4,19.65,0,1400.75,0.30,0.61,0.26,1.41,0.28,0.71,0.19,0.62
447677649,4,19.65,0,1402.06,3.92,0.13,-1.01,1.11,0.28,0.71,0.19,0.62
447801778,4,20.12,0,1402.06,2.81,-1.30,-1.10,1.33,0.28,0.71,0.20,0.62
447927662,4,20.58,0,1402.06,1.94,-0.33,-0.33,0.46,0.28,0.71,0.19,0.62
448051778,4,20.12,0,1402.06,1.43,-0.84,-0.36,1.17,0.28,0.71,0.19,0.62
448177733,4,19.65,0,1402.06,1.03,0.28,-0.31,0.71,0.28,0.71,0.19,0.62
448301767,4,19.18,0,1402.06,0.81,1.59,-0.44,1.28,0.28,0.71,0.19,0.62
448429209,4,20.58,0,1402.06,0.67,-0.91,-0.01,1.11,0.28,0.71,0.19,0.62
448551764,4,20.12,0,1402.06,0.52,-0.16,-0.88,0.84,0.28,0.71,0.19,0.62
448680040,4,19.65,0,1400.56,-3.50,-0.17,-0.81,0.89,0.28,0.71,0.19,0.62
448801765,4,20.12,0,1400.56,-2.37,-0.33,-0.86,0.00,0.28,0.71,0.20,0.62
448931156,4,20.12,0,1400.56,-1.47,1.59,-0.51,1.22,0.28,0.71,0.20,0.62
449051766,4,19.65,0,1400.56,-0.86,-1.34,0.14,1.99,0.28,0.71,0.20,0.62
449180431,4,19.65,0,1400.56,-0.47,0.00,-0.83,0.45,0.28,0.71,0.20,0.62
449301764,4,20.12,0,1400.56,-0.24,0.60,0.00,0.88,0.28,0.71,0.20,0.62
449427950,4,20.12,0,1400.56,-0.08,-0.28,-1.15,0.87,0.28,0.71,0.20,0.62
449551778,4,20.58,0,1400.56,0.04,0.89,-0.59,1.02,0.28,0.71,0.20,0.62
449677670,4,20.12,0,1401.38,2.24,-0.51,-1.62,1.25,0.28,0.71,0.20,0.62
449801781,4,20.58,0,1401.38,1.62,0.25,-1.28,0.06,0.28,0.71,0.20,0.62
449927662,4,19.65,0,1401.38,1.16,-0.39,-0.80,1.51,0.28,0.71,0.20,0.62
450051779,4,19.65,0,1401.38,0.90,-0.41,-0.40,0.43,0.28,0.71,0.20,0.62
450178199,4,19.65,0,1401.38,0.70,0.40,-1.05,1.19,0.28,0.71,0.20,0.62
450301779,4,19.65,0,1401.38,0.60,1.08,-0.62,0.90,0.28,0.71,0.20,0.62
450429531,4,19.65,0,1401.38,0.49,0.40,0.13,0.83,0.28,0.71,0.20,0.62
450551777,4,20.12,0,1401.38,0.37,-0.78,0.28,0.35,0.28,0.71,0.20,0.62
450680395,4,20.58,0,1403.50,5.68,1.86,0.08,1.54,0.28,0.70,0.20,0.62
450801778,4,19.65,0,1403.50,3.98,-1.41,-0.40,0.09,0.28,0.70,0.20,0.62
450931249,4,20.12,0,1403.50,2.73,0.87,0.22,1.44,0.28,0.70,0.20,0.62
451051778,4,20.58,0,1403.50,2.03,1.12,-0.63,1.56,0.28,0.70,0.20,0.62
451177680,4,20.12,0,1403.50,1.40,-0.88,-0.72,0.43,0.28,0.71,0.20,0.62
451301778,4,20.58,0,1403.50,1.04,1.81,-0.57,1.16,0.28,0.71,0.20,0.62
451427928,4,19.65,0,1403.50,0.81,-0.42,-0.73,1.18,0.28,0.71,0.20,0.62
451551777,4,19.65,0,1403.50,0.65,0.40,0.67,0.97,0.28,0.71,0.20,0.62
451677689,4,20.12,0,1403.62,0.90,-0.98,-2.01,0.82,0.28,0.71,0.20,0.62
451801778,4,19.65,0,1403.62,0.63,-0.37,-1.42,-0.39,0.28,0.71,0.20,0.62
451927693,4,20.58,0,1403.62,0.51,0.82,-0.56,1.32,0.27,0.71,0.20,0.62
452051778,4,20.12,0,1403.62,0.48,-0.34,-1.64,1.43,0.27,0.71,0.20,0.62
452178748,4,20.12,0,1403.62,0.42,-0.23,-0.59,1.10,0.27,0.71,0.20,0.62
452301778,4,19.65,0,1403.62,0.39,1.26,-0.14,0.78,0.27,0.71,0.20,0.62
452430127,4,20.12,0,1403.62,0.35,0.03,-0.58,0.38,0.27,0.71,0.20,0.62
452551779,4,20.58,0,1403.62,0.27,1.37,-0.97,1.18,0.27,0.71,0.20,0.62
452681154,4,20.12,0,1401.00,-5.57,2.05,-0.59,1.17,0.27,0.71,0.20,0.62
452801780,4,19.65,0,1401.00,-3.77,-1.56,-1.71,-0.10,0.28,0.71,0.20,0.62
452927701,4,20.12,0,1401.00,-2.40,1.91,0.58,1.67,0.28,0.70,0.20,0.62
453051780,4,19.65,0,1401.00,-1.53,-1.75,-1.21,0.14,0.28,0.71,0.20,0.62
453177759,4,19.65,0,1401.00,-0.96,0.78,-0.70,1.07,0.28,0.70,0.20,0.62
453301778,4,19.65,0,1401.00,-0.50,0.56,0.28,1.76,0.28,0.70,0.20,0.62
453427955,4,20.12,0,1401.00,-0.20,-1.72,-2.15,0.45,0.28,0.71,0.20,0.62
453551778,4,20.12,0,1401.00,-0.10,0.76,-1.75,0.19,0.28,0.71,0.20,0.62
453677704,4,20.58,0,1403.62,5.84,2.05,0.89,1.46,0.27,0.71,0.20,0.62
453801779,4,20.58,0,1403.62,4.09,0.89,-1.25,1.24,0.27,0.71,0.20,0.62
453928444,4,20.12,0,1403.62,2.83,1.24,-0.97,-0.02,0.27,0.71,0.20,0.62
454051777,4,20.58,0,1403.62,1.94,0.32,0.34,-0.30,0.27,0.71,0.20,0.62
454179467,4,20.58,0,1403.62,1.40,1.66,0.27,1.70,0.27,0.70,0.20,0.62
454301780,4,20.58,0,1403.62,1.09,-0.25,-1.90,1.16,0.27,0.70,0.20,0.62
454430817,4,20.12,0,1403.62,0.84,0.28,-0.42,1.27,0.27,0.70,0.20,0.62
454551779,4,20.12,0,1403.62,0.68,-0.78,-0.47,0.50,0.27,0.71,0.20,0.62
454677703,4,20.58,0,1403.38,-0.05,0.87,-0.47,1.14,0.27,0.71,0.20,0.62
454801780,4,21.05,0,1403.38,0.16,1.42,-0.35,2.07,0.27,0.71,0.20,0.62
454927700,4,19.65,0,1403.38,0.14,-1.39,-1.35,0.27,0.27,0.71,0.20,0.62
455051778,4,20.12,0,1403.38,0.17,1.05,1.10,0.83,0.27,0.71,0.20,0.62
455177704,4,20.12,0,1403.38,0.27,-0.62,-1.06,1.54,0.27,0.71,0.20,0.62
455301780,4,20.12,0,1403.38,0.23,-0.58,-0.75,-0.27,0.27,0.71,0.20,0.62
455427938,4,20.58,0,1403.38,0.28,1.66,-0.36,2.12,0.27,0.70,0.20,0.62
455551778,4,19.65,0,1403.31,0.15,-1.53,-0.46,1.37,0.27,0.70,0.20,0.62
455677926,4,20.58,0,1403.31,0.15,-0.54,-1.25,-0.11,0.27,0.71,0.20,0.62
455801780,4,20.12,0,1403.31,0.17,1.20,-0.42,1.25,0.27,0.71,0.20,0.62
455929146,4,20.58,0,1403.31,0.24,-0.78,-0.13,1.52,0.27,0.70,0.20,0.62
456051778,4,20.58,0,1403.31,0.27,-0.25,-0.33,0.45,0.27,0.71,0.20,0.62
456177744,4,20.12,0,1403.31,0.27,1.23,0.12,1.17,0.27,0.70,0.20,0.62
456301778,4,20.58,0,1403.31,0.29,-0.45,-0.48,0.96,0.27,0.71,0.20,0.62
456427952,4,20.12,0,1403.31,0.29,0.62,0.09,0.69,0.27,0.71,0.20,0.62
456551782,4,19.65,0,1404.38,3.49,0.23,0.60,1.03,0.28,0.71,0.20,0.62
456677749,4,20.58,0,1404.38,2.46,0.30,0.44,0.85,0.27,0.71,0.20,0.62
456801778,4,19.65,0,1404.38,1.76,1.17,-1.12,0.74,0.27,0.71,0.20,0.62
456927744,4,20.58,0,1404.38,1.24,0.80,0.12,1.14,0.28,0.71,0.20,0.62
457051778,4,20.12,0,1404.38,0.94,-0.10,0.30,1.08,0.28,0.70,0.20,0.62
457177749,4,19.65,0,1404.38,0.73,0.00,-1.73,1.08,0.28,0.70,0.20,0.62
457301776,4,20.58,0,1404.38,0.62,1.44,-0.62,1.22,0.28,0.70,0.20,0.62
457428089,4,20.58,0,1404.38,0.51,-0.75,-0.43,1.16,0.28,0.70,0.20,0.62
457551777,4,19.65,0,1400.69,-9.98,0.34,0.57,1.13,0.28,0.70,0.20,0.62
457679036,4,19.65,0,1400.69,-6.49,-0.28,-0.49,0.54,0.28,0.71,0.20,0.62
457801778,4,20.58,0,1400.69,-4.40,0.21,-0.29,0.12,0.28,0.71,0.20,0.62
457930336,4,20.58,0,1400.69,-2.81,1.97,0.43,1.49,0.28,0.71,0.20,0.62
458051778,4,20.12,0,1400.69,-1.78,-1.08,-1.32,1.49,0.28,0.71,0.20,0.62
458181407,4,20.12,0,1400.69,-1.13,-0.91,-0.93,0.55,0.28,0.71,0.20,0.62
458301782,4,20.58,0,1400.69,-0.63,0.51,0.35,1.07,0.28,0.71,0.20,0.62
458427948,4,20.12,0,1400.69,-0.28,0.18,-2.11,1.60,0.28,0.71,0.19,0.62
458551778,4,20.12,0,1402.31,4.32,0.54,-1.94,0.59,0.28,0.71,0.20,0.62
458677654,4,20.58,0,1402.31,2.99,0.41,-0.13,1.24,0.28,0.71,0.20,0.62
458801779,4,19.65,0,1402.31,2.13,0.39,-1.45,0.77,0.28,0.71,0.20,0.62
458927668,4,20.58,0,1402.31,1.54,0.20,-0.17,0.58,0.28,0.71,0.20,0.62
459051779,4,20.58,0,1402.31,1.10,1.66,-0.52,0.65,0.27,0.71,0.20,0.62
459177666,4,20.12,0,1402.31,0.86,1.11,-0.04,0.54,0.27,0.71,0.20,0.62
459301778,4,20.58,0,1402.31,0.65,-0.70,-0.50,0.73,0.27,0.71,0.20,0.62
459428819,4,20.58,0,1402.31,0.56,1.09,0.34,1.16,0.27,0.71,0.20,0.62
459551779,4,20.12,0,1404.00,4.97,-1.15,-1.06,0.71,0.27,0.71,0.20,0.62
459679668,4,20.58,0,1404.00,3.37,-0.83,-0.06,1.12,0.27,0.71,0.20,0.62
459801778,4,20.12,0,1404.00,2.45,0.88,-1.18,0.92,0.27,0.71,0.20,0.62
459930748,4,20.12,0,1404.00,1.64,0.20,-2.28,-0.03,0.27,0.71,0.20,0.62
460051778,4,19.65,0,1404.00,1.29,1.12,0.66,2.37,0.28,0.71,0.20,0.62
460180613,4,21.05,0,1404.00,0.97,-1.45,-1.88,-0.59,0.27,0.71,0.20,0.62
460301777,4,20.58,0,1404.00,0.65,1.81,0.69,1.05,0.27,0.71,0.20,0.62
460427935,4,20.58,0,1404.00,0.64,0.41,-0.70,2.32,0.28,0.71,0.20,0.62
460551778,4,19.65,0,1404.88,2.78,-0.73,-0.99,0.19,0.28,0.71,0.20,0.62
460677671,4,19.65,0,1404.88,1.95,0.72,0.42,1.90,0.28,0.71,0.20,0.62
460801777,4,19.65,0,1404.88,1.45,0.75,1.41,0.27,0.28,0.71,0.20,0.62
460927670,4,20.58,0,1404.88,0.99,1.34,-1.60,0.59,0.28,0.71,0.20,0.62
461051776,4,19.65,0,1404.88,0.83,0.00,-0.59,1.36,0.28,0.71,0.20,0.62
461178254,4,20.12,0,1404.88,0.69,-0.75,-0.51,0.57,0.28,0.71,0.20,0.62
461301777,4,20.58,0,1404.88,0.51,-0.41,-0.88,1.17,0.28,0.71,0.20,0.62
461429534,4,20.12,0,1404.88,0.48,1.21,-1.66,1.65,0.28,0.71,0.20,0.62
461551778,4,20.58,0,1400.69,-10.05,-1.76,-1.46,0.08,0.28,0.71,0.20,0.62
461680051,4,20.12,0,1400.69,-6.54,1.31,1.18,1.68,0.28,0.71,0.20,0.62
461801774,4,19.65,0,1400.69,-4.36,-0.71,-1.84,1.03,0.28,0.71,0.20,0.62
461931255,4,20.58,0,1400.69,-2.78,-0.01,0.23,0.77,0.28,0.71,0.20,0.62
462051777,4,20.12,0,1400.69,-1.84,1.98,-1.42,0.22,0.28,0.71,0.20,0.62
462177691,4,20.58,0,1400.69,-1.14,0.70,-0.56,1.50,0.28,0.71,0.20,0.62
462301774,4,19.65,0,1400.69,-0.61,0.45,-1.86,0.92,0.28,0.71,0.20,0.62
462427932,4,20.12,0,1400.69,-0.35,-0.82,0.06,1.07,0.28,0.71,0.20,0.62
462551779,4,19.65,0,1401.62,2.08,0.81,1.37,1.03,0.28,0.71,0.20,0.62
462677659,4,20.12,0,1401.62,1.47,-1.02,-0.50,0.91,0.28,0.71,0.20,0.62
462801779,4,20.12,0,1401.62,1.07,1.30,-0.80,1.21,0.28,0.71,0.20,0.62
462927873,4,19.65,0,1401.62,0.86,1.20,-1.28,1.14,0.28,0.71,0.20,0.62
463051778,4,20.58,0,1401.62,0.70,-1.31,-0.96,0.17,0.28,0.71,0.20,0.62
463178916,4,19.65,0,1401.62,0.53,0.40,0.29,1.61,0.28,0.71,0.20,0.62
463301780,4,19.65,0,1401.62,0.52,-1.23,-0.83,1.76,0.28,0.71,0.20,0.62
463427913,4,20.58,0,1401.62,0.43,0.32,-0.28,0.20,0.28,0.71,0.20,0.62
463551780,4,19.65,0,1404.06,5.92,-0.04,0.40,1.02,0.28,0.71,0.20,0.62
463677664,4,19.65,0,1404.06,4.01,1.60,-1.41,0.81,0.28,0.71,0.20,0.62
463801776,4,20.58,0,1404.06,2.84,-0.43,-0.65,1.80,0.28,0.71,0.20,0.62
463927671,4,20.12,0,1404.06,2.01,0.27,-0.18,1.05,0.28,0.71,0.20,0.62
464051778,4,19.65,0,1404.06,1.47,-0.49,-0.44,1.09,0.28,0.71,0.20,0.62
464177658,4,20.58,0,1404.06,1.09,0.93,-0.33,1.05,0.28,0.71,0.20,0.62
464301777,4,20.12,0,1404.06,0.77,0.44,-2.20,1.35,0.28,0.71,0.20,0.62
464427919,4,20.58,0,1404.06,0.71,-1.21,-1.26,2.36,0.28,0.71,0.20,0.62
464551768,4,19.65,0,1402.81,-2.24,-2.05,-2.00,1.42,0.28,0.71,0.20,0.62
464677686,4,20.58,0,1402.81,-1.31,0.75,0.09,1.88,0.28,0.71,0.20,0.62
464801766,4,20.58,0,1402.81,-0.81,-1.88,-1.12,0.19,0.28,0.71,0.20,0.62
464927679,4,20.58,0,1402.81,-0.49,-0.31,-0.84,0.51,0.27,0.71,0.20,0.62
465051766,4,20.58,0,1402.81,-0.23,0.56,-0.69,0.63,0.27,0.71,0.20,0.62
465177698,4,20.58,0,1402.81,-0.01,1.24,-0.66,1.07,0.28,0.71,0.20,0.62
465301766,4,20.12,0,1402.81,0.09,-0.95,0.35,1.47,0.28,0.71,0.21,0.62
465427929,4,20.58,0,1404.06,4.06,-0.63,0.33,0.77,0.28,0.71,0.21,0.62
465551765,4,20.12,0,1404.06,2.86,-0.59,-1.82,0.18,0.28,0.71,0.21,0.62
465677653,4,19.65,0,1404.06,2.02,0.35,1.25,1.93,0.28,0.71,0.21,0.62
465801765,4,20.12,0,1404.06,1.47,0.62,-1.42,-0.36,0.28,0.71,0.20,0.62
465927687,4,19.65,0,1404.06,1.06,2.51,-0.45,1.78,0.27,0.71,0.20,0.62
466051779,4,20.12,0,1404.06,0.85,0.56,-1.03,0.96,0.27,0.71,0.20,0.62
466177670,4,20.58,0,1404.06,0.65,0.13,-2.23,1.65,0.27,0.71,0.20,0.62
466301778,4,19.65,0,1404.06,0.57,-0.08,-0.06,0.48,0.27,0.71,0.21,0.62
466427954,4,20.12,0,1401.81,-6.34,-0.26,-0.90,1.27,0.27,0.71,0.21,0.62
466551778,4,20.12,0,1401.81,-4.22,-0.41,0.54,0.91,0.28,0.70,0.21,0.62
466678407,4,19.65,0,1401.81,-2.67,0.57,-0.77,0.95,0.28,0.71,0.21,0.62
466801779,4,20.58,0,1401.81,-1.76,-0.27,-0.01,0.59,0.27,0.71,0.21,0.62
466929497,4,20.12,0,1401.81,-1.05,0.76,-0.10,0.73,0.27,0.71,0.21,0.62
467051779,4,20.12,0,1401.81,-0.61,-1.29,-0.82,1.28,0.27,0.71,0.21,0.62
467180611,4,20.58,0,1401.81,-0.32,0.49,-0.64,0.62,0.27,0.71,0.20,0.62
467301778,4,20.58,0,1401.81,-0.09,0.79,-0.08,1.74,0.27,0.71,0.20,0.62
467431500,4,21.05,0,1404.44,7.72,0.96,-2.10,0.37,0.27,0.71,0.20,0.62
467551778,4,20.12,0,1404.44,5.36,1.17,0.11,0.94,0.27,0.71,0.21,0.62
467677665,4,19.65,0,1404.44,3.65,0.33,-0.91,0.48,0.27,0.71,0.21,0.62
467801779,4,20.12,0,1404.44,2.63,2.02,-0.59,1.65,0.27,0.71,0.21,0.62
467927671,4,19.65,0,1404.44,1.85,0.18,-0.60,1.07,0.27,0.71,0.21,0.62
468051779,4,20.12,0,1404.44,1.35,-0.37,-0.74,0.85,0.27,0.71,0.21,0.62
468177658,4,19.65,0,1404.44,1.01,0.44,0.85,1.22,0.27,0.71,0.21,0.62
468301781,4,19.65,0,1404.44,0.79,1.45,0.65,1.68,0.27,0.71,0.21,0.62
468428007,4,20.58,0,1404.00,-0.53,-0.06,0.74,0.53,0.27,0.71,0.21,0.62
468551779,4,20.58,0,1404.00,-0.29,0.15,-1.02,0.60,0.27,0.71,0.21,0.62
468678984,4,20.58,0,1404.00,-0.09,1.16,0.59,0.96,0.27,0.71,0.21,0.62
468801779,4,20.12,0,1404.00,0.06,0.41,-1.12,1.05,0.27,0.71,0.21,0.62
468930042,4,20.58,0,1404.00,0.12,-0.10,-1.47,0.93,0.27,0.71,0.21,0.62
469051779,4,19.65,0,1404.00,0.21,0.57,-0.36,1.07,0.27,0.71,0.21,0.62
469181377,4,20.58,0,1404.00,0.25,-1.37,-0.32,1.25,0.27,0.71,0.21,0.62
469301778,4,19.65,0,1404.00,0.26,0.28,0.12,0.35,0.27,0.71,0.20,0.62
469428280,4,19.65,0,1405.62,4.58,0.19,0.32,0.91,0.27,0.71,0.20,0.62
469551778,4,20.12,0,1405.62,3.23,-0.30,-0.19,1.12,0.27,0.71,0.21,0.62
469677695,4,20.12,0,1405.62,2.26,0.61,-1.06,1.25,0.27,0.71,0.21,0.62
469801778,4,20.12,0,1405.62,1.64,-0.09,-0.53,0.98,0.27,0.71,0.21,0.62
469927686,4,19.65,0,1405.62,1.20,1.22,-0.68,0.99,0.27,0.71,0.21,0.62
470051780,4,19.65,0,1405.62,0.91,-2.03,0.48,0.49,0.27,0.71,0.21,0.62
470177672,4,20.12,0,1405.62,0.67,-0.22,0.41,0.70,0.27,0.71,0.21,0.62
470301777,4,21.05,0,1405.62,0.59,0.07,-0.17,1.60,0.27,0.70,0.21,0.62
470428846,4,19.65,0,1402.12,-8.50,1.03,-0.26,0.31,0.27,0.70,0.21,0.62
470551780,4,20.12,0,1402.12,-5.74,-1.71,0.25,2.04,0.27,0.70,0.21,0.62
470679869,4,20.58,0,1402.12,-3.66,-1.51,0.88,0.81,0.27,0.71,0.21,0.62
470801778,4,20.58,0,1402.12,-2.45,0.44,-0.45,0.86,0.27,0.71,0.21,0.62
470927711,4,19.65,0,1402.12,-1.50,1.15,0.68,1.37,0.27,0.71,0.21,0.62
471051780,4,20.12,0,1402.12,-0.93,-0.73,-1.70,0.74,0.27,0.71,0.21,0.62
471177729,4,20.58,0,1402.12,-0.49,0.07,0.63,1.71,0.27,0.70,0.21,0.62
471301779,4,20.58,0,1402.12,-0.21,1.21,-0.68,0.86,0.27,0.71,0.20,0.62
471427943,4,20.12,0,1404.88,6.81,-2.14,0.59,1.02,0.27,0.71,0.21,0.62
471551778,4,19.65,0,1404.88,4.78,0.81,0.06,0.32,0.27,0.71,0.20,0.62
471677691,4,20.58,0,1404.88,3.22,0.72,-1.16,0.87,0.27,0.71,0.20,0.62
471801777,4,20.12,0,1404.88,2.37,0.88,0.77,2.29,0.27,0.71,0.20,0.62
471927741,4,20.58,0,1404.88,1.61,-1.46,-1.44,0.20,0.27,0.71,0.20,0.62
472051780,4,20.12,0,1404.88,1.25,2.11,0.43,1.85,0.27,0.71,0.20,0.62
472177983,4,20.12,0,1404.88,0.93,-1.95,-0.50,0.55,0.27,0.71,0.20,0.62
472301780,4,20.58,0,1404.88,0.69,0.66,-0.14,0.51,0.27,0.71,0.20,0.62
472429557,4,20.58,0,1402.69,-4.53,0.17,-0.23,1.74,0.27,0.71,0.20,0.62
472551778,4,19.65,0,1402.69,-2.98,-0.41,-0.76,0.40,0.27,0.71,0.20,0.62
472680674,4,20.58,0,1402.69,-1.91,0.42,-0.22,0.65,0.27,0.71,0.20,0.62
472801777,4,19.65,0,1402.69,-1.20,0.30,-0.96,1.26,0.27,0.71,0.20,0.62
472927769,4,20.58,0,1402.69,-0.66,0.40,-0.59,0.66,0.27,0.71,0.20,0.62
473051779,4,20.58,0,1402.69,-0.40,0.38,-1.56,1.32,0.27,0.71,0.20,0.62
473177775,4,19.65,0,1402.69,-0.15,-0.30,0.11,0.17,0.27,0.71,0.20,0.62
473301779,4,21.05,0,1402.69,-0.02,0.21,-0.85,1.54,0.27,0.71,0.20,0.62
473427945,4,20.12,0,1406.44,8.65,0.18,0.89,1.23,0.27,0.71,0.20,0.62
473551777,4,20.12,0,1406.44,6.00,0.23,-2.28,1.00,0.27,0.71,0.20,0.62
473677743,4,20.12,0,1406.44,4.08,0.11,0.02,0.97,0.27,0.71,0.20,0.62
473801780,4,19.65,0,1406.44,2.86,0.43,0.04,0.34,0.27,0.71,0.20,0.62
473927786,4,20.58,0,1406.44,2.00,-0.79,-0.33,1.32,0.27,0.71,0.20,0.62
474051778,4,20.12,0,1406.44,1.52,0.94,-1.13,0.42,0.27,0.71,0.20,0.62
474177758,4,19.65,0,1406.44,1.08,0.35,-2.16,0.59,0.27,0.71,0.20,0.62
474301780,4,20.12,0,1406.44,0.77,0.56,-0.29,1.53,0.28,0.71,0.20,0.62
474427965,4,20.58,0,1405.75,-0.79,-0.66,-1.25,1.15,0.28,0.70,0.20,0.62
474551778,4,20.58,0,1405.75,-0.44,-0.17,0.53,0.79,0.28,0.71,0.20,0.62
474677758,4,20.58,0,1405.75,-0.23,-0.51,-0.33,0.70,0.28,0.71,0.20,0.62
474801779,4,20.58,0,1405.75,-0.07,-0.53,-0.36,1.04,0.28,0.71,0.20,0.62
474927755,4,20.58,0,1405.75,0.06,-0.05,-1.51,0.56,0.27,0.71,0.20,0.62
475051778,4,20.12,0,1405.75,0.16,1.62,-0.05,1.23,0.27,0.71,0.20,0.62
475177766,4,19.65,0,1405.75,0.19,-0.24,-1.39,0.84,0.27,0.71,0.20,0.62
475301779,4,21.05,0,1405.75,0.23,0.91,-0.68,1.59,0.27,0.71,0.20,0.62
475427952,4,20.58,0,1406.38,1.62,0.62,-0.71,1.30,0.27,0.71,0.20,0.62
475551780,4,20.12,0,1406.38,1.17,-0.22,-1.45,1.38,0.27,0.71,0.20,0.62
475677673,4,19.65,0,1406.38,0.92,0.17,-0.26,1.73,0.27,0.71,0.20,0.62
475801778,4,20.58,0,1406.38,0.72,-1.08,-0.94,0.38,0.27,0.71,0.20,0.62
475928568,4,20.58,0,1406.38,0.55,0.00,-0.84,0.88,0.27,0.71,0.20,0.62
476051779,4,20.12,0,1406.38,0.53,1.39,-0.40,1.86,0.27,0.71,0.20,0.62
476179848,4,20.58,0,1406.38,0.40,0.02,0.02,-0.25,0.27,0.71,0.20,0.62
476301778,4,21.05,0,1403.12,-9.75,1.21,0.81,1.71,0.27,0.71,0.20,0.62
476431373,4,20.58,0,1403.12,-6.33,-0.22,-1.32,0.89,0.27,0.71,0.20,0.62
